passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
1,537228624;-0,719790317;-1,485627127;0,076821453;-0,810854821;-1,153111604;-1,49645566;0,549800306;-1,116085392;1,547884595;1,595377737;-0,973560761;-0,020473264;0,050785905;9
0,663596444;-0,719790317;-1,152090634;-0,724793708;-0,810854821;-1,153111604;-0,867575798;0,208775933;-0,380418248;0,318919331;1,293110816;-0,719045265;-0,603637748;0,223981178;9
1,71195506;-0,719790317;-0,151481157;0,076821453;-0,810854821;-1,153111604;-0,867575798;1,67030896;-0,609292471;0,67395374;1,436289884;-0,973560761;-0,197958107;0,39717645;9
1,187775752;-0,409647272;-1,485627127;-0,724793708;-0,810854821;-0,755950553;-0,867575798;2,595946544;0,257159943;0,127746956;0,545397905;-0,689102265;-0,468411201;-0,122409367;9
-0,035309301;-0,719790317;-0,818554142;0,076821453;-0,810854821;-1,153111604;-1,182015729;2,693382079;-0,592944312;0,837815776;1,27720203;-0,973560761;-0,451507883;0,050785905;9
1,013049316;-0,719790317;-1,819163619;-0,724793708;-0,810854821;-1,153111604;-0,395915902;0,793389144;-0,445810883;1,465953577;1,627195308;-0,973560761;0,630304494;0,39717645;9
1,013049316;-0,719790317;-1,485627127;-0,724793708;-0,810854821;-1,153111604;-0,867575798;0,501082539;-0,249632978;-0,172666775;0,227222198;-0,838817263;0,190818216;0,050785905;9
1,537228624;-0,719790317;-0,485017649;0,076821453;-0,810854821;-0,954531078;-0,867575798;-0,52199058;-0,020758756;0,755884758;1,499925025;-0,973560761;0,03868835;1,609543357;9
1,013049316;-0,719790317;-0,818554142;0,076821453;-0,810854821;-1,153111604;-1,339235694;0,793389144;-0,707381423;0,728574419;1,802191946;-0,973560761;0,427464673;0,743566995;9
0,83832288;-0,719790317;-1,152090634;0,878436614;-0,810854821;-1,153111604;-0,867575798;0,988260214;0,387945213;1,274781203;1,324928386;-0,973560761;-0,924800797;0,050785905;9
-0,035309301;-0,719790317;-0,151481157;0,076821453;-0,107674488;-0,954531078;-0,867575798;0,013904863;-1,099737233;2,148712057;2,024914941;-0,808874263;-0,088086538;0,743566995;9
0,83832288;-0,409647272;-0,485017649;0,076821453;-0,810854821;-0,755950553;-0,710355833;0,842106912;-0,854514852;0,537402044;2,152185224;-0,763959764;-0,814929228;0,916762267;9
1,71195506;-0,719790317;-0,151481157;1,680051776;-0,810854821;-1,153111604;-1,024795764;-0,034812905;-0,854514852;2,72222918;2,056732512;-0,973560761;-0,400797928;1,263152812;9
1,362502188;-0,719790317;0,182055335;-0,724793708;-0,810854821;-1,153111604;-0,395915902;1,231849052;-0,903559328;1,110919168;2,263546721;-0,689102265;-0,223313085;1,263152812;9
1,362502188;-0,719790317;-0,485017649;0,076821453;-0,810854821;-1,153111604;-0,553135868;-0,13224844;-0,037106914;1,930229344;2,486269716;-0,973560761;-0,299378017;1,263152812;9
-0,210035737;-0,719790317;-0,151481157;0,076821453;-0,810854821;-1,153111604;-1,024795764;-1,106603791;-1,459396726;1,739056969;1,086296606;-0,419615269;0,055591669;1,263152812;9
0,488870008;-0,719790317;0,515591828;0,076821453;-0,810854821;-1,153111604;-1,024795764;-0,765579418;-0,870863011;1,220160524;1,802191946;-0,973560761;0,503529606;1,436348084;9
2,760313677;-0,409647272;-1,485627127;-0,724793708;-0,810854821;-0,954531078;-0,867575798;1,621591193;-0,233284819;0,865126115;1,24538446;-0,973560761;-0,747315954;0,916762267;9
0,83832288;-0,719790317;-1,485627127;-0,724793708;-0,107674488;-0,557370027;-0,867575798;0,549800306;-0,020758756;0,947057132;0,211313413;-0,958589261;-0,197958107;0,050785905;9
0,314143572;-0,719790317;-1,152090634;0,076821453;-0,107674488;-0,954531078;-0,710355833;0,306211468;-0,707381423;0,073126278;0,402218837;-0,868760262;-0,079634878;0,39717645;9
0,488870008;-0,719790317;-1,485627127;0,076821453;-0,810854821;-1,153111604;-0,395915902;-0,911732721;-0,838166693;1,192850185;1,738556805;-0,808874263;-0,417701246;0,050785905;9
2,935040113;-0,719790317;-0,818554142;0,076821453;-0,810854821;-0,954531078;-0,081475972;1,913897798;-0,543899836;1,274781203;2,072641297;-0,973560761;-0,155699811;0,916762267;9
1,187775752;-0,719790317;0,515591828;0,878436614;-0,810854821;-1,153111604;-1,024795764;4,057479571;-0,445810883;2,694918841;0,529489119;-0,973560761;-0,27402304;-0,122409367;9
2,061407933;-0,719790317;-0,151481157;1,680051776;-0,810854821;-1,153111604;-1,024795764;-0,668143883;-1,426700408;0,947057132;1,738556805;-0,868760262;0,258431489;0,39717645;9
1,362502188;-0,719790317;-0,151481157;0,878436614;-0,810854821;-1,153111604;-1,339235694;1,134413517;-0,543899836;1,657125952;0,927208753;-0,419615269;-0,333184654;0,743566995;9
