passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
-1,433120789;0,520781863;-0,485017649;-0,724793708;2,70504684;0,236952075;0,704623855;-0,473272813;-1,034344598;-0,145356436;-0,87048399;1,227249705;1,188114;0,050785905;6
-0,908941481;-0,409647272;-0,485017649;-0,724793708;0,595505844;-0,160208976;-0,238695937;-0,863014953;-0,985300122;-0,746183898;-0,997754273;0,778104712;0,943015884;0,570371723;6
-0,559488609;0,210638818;-0,818554142;-0,724793708;-0,810854821;0,435532601;0,232963959;-0,716861651;-0,723729582;0,100436617;-0,647760995;0,493646216;0,545787902;0,223981178;6
-0,384762173;0,210638818;0,515591828;-0,724793708;1,298686176;-0,358789502;-0,710355833;-1,106603791;-0,805470376;0,100436617;-0,83866642;0,688275713;-0,138796493;0,050785905;6
-0,734215045;-0,409647272;0,84912832;-0,724793708;-0,810854821;0,236952075;-0,553135868;-1,106603791;-0,658336947;-0,66425288;-0,059135938;0,059472723;-0,240216403;0,570371723;6
-0,559488609;-0,099504227;0,182055335;-0,724793708;-0,810854821;0,038371549;-0,553135868;0,06262263;-0,069803232;-0,718873559;-0,520490713;1,137420706;0,072494987;0,050785905;6
-1,083667917;0,210638818;0,182055335;-0,724793708;-0,810854821;0,435532601;0,390183924;0,06262263;-0,576596153;-0,063425418;-0,027318367;0,92781971;0,503529606;0,570371723;6
0,139417135;-0,099504227;0,182055335;-0,724793708;-0,107674488;0,038371549;-0,081475972;-1,009168256;1,107264198;-0,746183898;-0,520490713;0,718218713;-0,721960977;1,263152812;6
-0,908941481;0,520781863;-0,151481157;-0,724793708;0,595505844;1,229854703;1,019063786;-1,106603791;-0,887211169;-0,964666612;-0,806848849;1,077534707;0,765531041;2,129129174;6
-0,210035737;0,520781863;-0,151481157;-0,724793708;-0,107674488;-0,160208976;-1,024795764;-0,814297186;-1,017996439;-0,855425255;-0,679578566;-0,135156774;0,588046198;0,743566995;6
-0,908941481;0,210638818;0,84912832;0,076821453;1,298686176;0,236952075;-0,395915902;1,426720122;0,714908388;-0,555011524;-0,775031278;1,017648708;0,283786467;1,782738629;7
-0,734215045;-0,409647272;0,515591828;0,076821453;-0,107674488;-0,557370027;-0,238695937;2,936970917;1,499620008;-0,254597792;0,943117538;-0,763959764;1,044435794;1,955933902;7
-0,035309301;0,210638818;0,182055335;-0,724793708;-0,107674488;0,435532601;0,54740389;2,498511009;0,060982038;0,810505436;0,115860701;-0,210014272;-0,104989856;1,263152812;7
-0,035309301;-0,099504227;0,515591828;0,076821453;2,70504684;0,634113126;-0,081475972;1,28056682;1,041871563;-0,473080506;-0,87048399;0,388845718;-0,054279901;1,08995754;7
-0,035309301;-0,409647272;0,515591828;-0,724793708;1,298686176;0,435532601;0,075743994;0,695953609;-0,952603804;-0,800804576;-0,39322043;0,044501224;-0,003569946;0,743566995;7
-0,210035737;1,141067953;0,515591828;-0,724793708;0,595505844;1,031274177;0,075743994;-0,911732721;-0,609292471;-0,855425255;-1,459109048;1,466793701;-0,950155775;-0,468799912;8
1,013049316;-0,719790317;-0,485017649;-0,724793708;0,595505844;-0,755950553;0,075743994;2,108768868;0,600471277;0,592022723;1,643104093;-0,539387267;0,833144314;1,782738629;9
